Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Battlefield,P3:Fox_Green,5,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
544,59,NA,33,NA,3,NA,4,NA,NA
545,59,NA,33,NA,3,NA,4,NA,NA
546,59,NA,33,NA,3,NA,4,NA,NA
547,59,NA,33,NA,3,NA,4,NA,NA
548,59,NA,33,NA,3,NA,4,NA,NA
549,59,NA,33,NA,3,NA,4,NA,NA
550,59,NA,33,NA,3,NA,4,NA,NA
551,59,NA,33,NA,3,NA,4,NA,NA
552,59,NA,33,NA,3,NA,4,NA,NA
553,59,NA,33,NA,3,NA,4,NA,NA
554,59,NA,33,NA,3,NA,4,NA,NA
555,59,NA,33,NA,3,NA,4,NA,NA
556,59,NA,33,NA,3,NA,4,NA,NA
557,59,NA,33,NA,3,NA,4,NA,NA
558,59,NA,33,NA,3,NA,4,NA,NA
559,59,NA,33,NA,3,NA,4,NA,NA
560,59,NA,33,NA,3,NA,4,NA,NA
561,59,NA,33,NA,3,NA,4,NA,NA
562,59,NA,33,NA,3,NA,4,NA,NA
563,59,NA,33,NA,3,NA,4,NA,NA
564,59,NA,33,NA,3,NA,4,NA,NA
565,59,NA,33,NA,3,NA,4,NA,NA
566,59,NA,33,NA,3,NA,4,NA,NA
567,59,NA,33,NA,3,NA,4,NA,NA
568,59,NA,33,NA,3,NA,4,NA,NA
569,59,NA,33,NA,3,NA,4,NA,NA
570,59,NA,33,NA,3,NA,4,NA,NA
571,59,NA,33,NA,3,NA,4,NA,NA
572,59,NA,33,NA,3,NA,4,NA,NA
573,59,NA,33,NA,3,NA,4,NA,NA
574,59,NA,33,NA,3,NA,4,NA,NA
575,59,NA,33,NA,3,NA,4,NA,NA
576,59,NA,33,NA,3,NA,4,NA,NA
577,59,NA,33,NA,3,NA,4,NA,NA
578,59,NA,33,NA,3,NA,4,NA,NA
579,59,NA,33,NA,3,NA,4,NA,NA
580,59,NA,33,NA,3,NA,4,NA,NA
581,59,NA,33,NA,3,NA,4,NA,NA
582,59,NA,33,NA,3,NA,4,NA,NA
583,59,NA,33,NA,3,NA,4,NA,NA
584,59,NA,33,NA,3,NA,4,NA,NA
585,59,NA,33,NA,3,NA,4,NA,NA
586,59,NA,33,NA,3,NA,4,NA,NA
587,59,NA,33,NA,3,NA,4,NA,NA
588,59,NA,33,NA,3,NA,4,NA,NA
589,59,NA,33,NA,3,NA,4,NA,NA
590,61,NA,33,NA,3,NA,4,NA,NA
591,61,NA,33,NA,3,NA,4,NA,NA
592,61,NA,33,NA,3,NA,4,NA,NA
593,61,NA,33,NA,3,NA,4,NA,NA
594,61,NA,33,NA,3,NA,4,NA,NA
595,61,NA,33,NA,3,NA,4,NA,NA
596,61,NA,33,NA,3,NA,4,NA,NA
597,61,NA,33,NA,3,NA,4,NA,NA
598,61,NA,33,NA,3,NA,4,NA,NA
599,61,NA,33,NA,3,NA,4,NA,NA
600,61,NA,33,NA,3,NA,4,NA,NA
601,61,NA,33,NA,3,NA,4,NA,NA
602,61,NA,33,NA,3,NA,4,NA,NA
603,61,NA,33,NA,3,NA,4,NA,NA
604,61,NA,33,NA,3,NA,4,NA,NA
605,61,NA,33,NA,3,NA,4,NA,NA
606,61,NA,33,NA,3,NA,4,NA,NA
607,61,NA,33,NA,3,NA,4,NA,NA
608,61,NA,33,NA,3,NA,4,NA,NA
609,61,NA,33,NA,3,NA,4,NA,NA
610,61,NA,33,NA,3,NA,4,NA,NA
611,61,NA,33,NA,3,NA,4,NA,NA
612,61,NA,33,NA,3,NA,4,NA,NA
613,61,NA,33,NA,3,NA,4,NA,NA
614,61,NA,33,NA,3,NA,4,NA,NA
615,61,NA,33,NA,3,NA,4,NA,NA
616,61,NA,33,NA,3,NA,4,NA,NA
617,61,NA,33,NA,3,NA,4,NA,NA
618,61,NA,33,NA,3,NA,4,NA,NA
619,61,NA,33,NA,3,NA,4,NA,NA
620,61,NA,33,NA,3,NA,4,NA,NA
621,61,NA,33,NA,3,NA,4,NA,NA
622,61,NA,33,NA,3,NA,4,NA,NA
623,61,NA,33,NA,3,NA,4,NA,NA
624,61,NA,33,NA,3,NA,4,NA,NA
625,61,NA,33,NA,3,NA,4,NA,NA
626,61,NA,33,NA,3,NA,4,NA,NA
627,61,NA,33,NA,3,NA,4,NA,NA
628,61,NA,33,NA,3,NA,4,NA,NA
629,61,NA,33,NA,3,NA,4,NA,NA
630,61,NA,33,NA,3,NA,4,NA,NA
631,61,NA,33,NA,3,NA,4,NA,NA
632,61,NA,33,NA,3,NA,4,NA,NA
633,61,NA,33,NA,3,NA,4,NA,NA
634,61,NA,33,NA,3,NA,4,NA,NA
635,61,NA,33,NA,3,NA,4,NA,NA
636,61,NA,33,NA,3,NA,4,NA,NA
637,61,NA,33,NA,3,NA,4,NA,NA
638,61,NA,33,NA,3,NA,4,NA,NA
639,61,NA,33,NA,3,NA,4,NA,NA
640,61,NA,33,NA,3,NA,4,NA,NA
641,61,NA,33,NA,3,NA,4,NA,NA
642,61,NA,33,NA,3,NA,4,NA,NA
643,61,NA,33,NA,3,NA,4,NA,NA
644,61,NA,33,NA,3,NA,4,NA,NA
645,61,NA,33,NA,3,NA,4,NA,NA
646,61,NA,33,NA,3,NA,4,NA,NA
647,61,NA,33,NA,3,NA,4,NA,NA
648,61,NA,33,NA,3,NA,4,NA,NA
649,61,NA,33,NA,3,NA,4,NA,NA
650,61,NA,33,NA,3,NA,4,NA,NA
651,61,NA,33,NA,3,NA,4,NA,NA
652,61,NA,33,NA,3,NA,4,NA,NA
653,61,NA,33,NA,3,NA,4,NA,NA
654,61,NA,33,NA,3,NA,4,NA,NA
655,61,NA,33,NA,3,NA,4,NA,NA
656,76,NA,33,NA,3,NA,4,NA,NA
657,76,NA,33,NA,3,NA,4,NA,NA
658,76,NA,33,NA,3,NA,4,NA,NA
659,76,NA,33,NA,3,NA,4,NA,NA
660,76,NA,33,NA,3,NA,4,NA,NA
661,76,NA,33,NA,3,NA,4,NA,NA
662,76,NA,33,NA,3,NA,4,NA,NA
663,76,NA,33,NA,3,NA,4,NA,NA
664,76,NA,33,NA,3,NA,4,NA,NA
665,76,NA,33,NA,3,NA,4,NA,NA
666,76,NA,33,NA,3,NA,4,NA,NA
667,76,NA,33,NA,3,NA,4,NA,NA
668,76,NA,33,NA,3,NA,4,NA,NA
669,76,NA,33,NA,3,NA,4,NA,NA
670,76,NA,33,NA,3,NA,4,NA,NA
671,76,NA,33,NA,3,NA,4,NA,NA
672,76,NA,33,NA,3,NA,4,NA,NA
673,76,NA,33,NA,3,NA,4,NA,NA
674,76,NA,33,NA,3,NA,4,NA,NA
675,76,NA,33,NA,3,NA,4,NA,NA
676,76,NA,33,NA,3,NA,4,NA,NA
677,76,NA,33,NA,3,NA,4,NA,NA
678,76,NA,33,NA,3,NA,4,NA,NA
679,76,NA,33,NA,3,NA,4,NA,NA
680,76,NA,33,NA,3,NA,4,NA,NA
681,76,NA,33,NA,3,NA,4,NA,NA
682,76,NA,33,NA,3,NA,4,NA,NA
683,76,NA,33,NA,3,NA,4,NA,NA
684,76,NA,33,NA,3,NA,4,NA,NA
685,76,NA,33,NA,3,NA,4,NA,NA
686,76,NA,33,NA,3,NA,4,NA,NA
687,76,NA,33,NA,3,NA,4,NA,NA
688,76,NA,33,NA,3,NA,4,NA,NA
689,76,NA,33,NA,3,NA,4,NA,NA
690,76,NA,33,NA,3,NA,4,NA,NA
691,76,NA,33,NA,3,NA,4,NA,NA
692,76,NA,33,NA,3,NA,4,NA,NA
693,76,NA,33,NA,3,NA,4,NA,NA
694,76,NA,33,NA,3,NA,4,NA,NA
695,76,NA,33,NA,3,NA,4,NA,NA
696,76,NA,33,NA,3,NA,4,NA,NA
697,76,NA,33,NA,3,NA,4,NA,NA
698,76,NA,33,NA,3,NA,4,NA,NA
699,76,NA,33,NA,3,NA,4,NA,NA
700,76,NA,33,NA,3,NA,4,NA,NA
701,76,NA,33,NA,3,NA,4,NA,NA
702,76,NA,33,NA,3,NA,4,NA,NA
703,76,NA,33,NA,3,NA,4,NA,NA
704,76,NA,33,NA,3,NA,4,NA,NA
705,76,NA,33,NA,3,NA,4,NA,NA
706,76,NA,33,NA,3,NA,4,NA,NA
707,76,NA,33,NA,3,NA,4,NA,NA
708,76,NA,33,NA,3,NA,4,NA,NA
709,76,NA,33,NA,3,NA,4,NA,NA
710,81,NA,33,NA,3,NA,4,NA,NA
711,81,NA,33,NA,3,NA,4,NA,NA
712,81,NA,33,NA,3,NA,4,NA,NA
713,81,NA,33,NA,3,NA,4,NA,NA
714,81,NA,33,NA,3,NA,4,NA,NA
715,81,NA,33,NA,3,NA,4,NA,NA
716,81,NA,33,NA,3,NA,4,NA,NA
717,81,NA,33,NA,3,NA,4,NA,NA
718,81,NA,33,NA,3,NA,4,NA,NA
719,81,NA,33,NA,3,NA,4,NA,NA
720,83,NA,33,NA,3,NA,4,NA,NA
721,83,NA,33,NA,3,NA,4,NA,NA
722,83,NA,33,NA,3,NA,4,NA,NA
723,83,NA,33,NA,3,NA,4,NA,NA
724,83,NA,33,NA,3,NA,4,NA,NA
725,83,NA,33,NA,3,NA,4,NA,NA
726,83,NA,33,NA,3,NA,4,NA,NA
727,83,NA,33,NA,3,NA,4,NA,NA
728,83,NA,33,NA,3,NA,4,NA,NA
729,83,NA,33,NA,3,NA,4,NA,NA
730,83,NA,33,NA,3,NA,4,NA,NA
731,83,NA,33,NA,3,NA,4,NA,NA
732,83,NA,33,NA,3,NA,4,NA,NA
733,83,NA,33,NA,3,NA,4,NA,NA
734,83,NA,33,NA,3,NA,4,NA,NA
735,83,NA,33,NA,3,NA,4,NA,NA
736,83,NA,33,NA,3,NA,4,NA,NA
737,83,NA,33,NA,3,NA,4,NA,NA
738,83,NA,33,NA,3,NA,4,NA,NA
739,83,NA,33,NA,3,NA,4,NA,NA
740,83,NA,33,NA,3,NA,4,NA,NA
741,83,NA,33,NA,3,NA,4,NA,NA
742,83,NA,33,NA,3,NA,4,NA,NA
743,83,NA,33,NA,3,NA,4,NA,NA
744,83,NA,33,NA,3,NA,4,NA,NA
745,83,NA,33,NA,3,NA,4,NA,NA
746,83,NA,33,NA,3,NA,4,NA,NA
747,83,NA,33,NA,3,NA,4,NA,NA
748,83,NA,33,NA,3,NA,4,NA,NA
749,83,NA,33,NA,3,NA,4,NA,NA
750,83,NA,33,NA,3,NA,4,NA,NA
751,83,NA,33,NA,3,NA,4,NA,NA
752,83,NA,33,NA,3,NA,4,NA,NA
753,83,NA,33,NA,3,NA,4,NA,NA
754,83,NA,33,NA,3,NA,4,NA,NA
755,83,NA,33,NA,3,NA,4,NA,NA
756,83,NA,33,NA,3,NA,4,NA,NA
757,83,NA,33,NA,3,NA,4,NA,NA
758,83,NA,33,NA,3,NA,4,NA,NA
759,83,NA,33,NA,3,NA,4,NA,NA
760,83,NA,33,NA,3,NA,4,NA,NA
761,83,NA,33,NA,3,NA,4,NA,NA
762,83,NA,33,NA,3,NA,4,NA,NA
763,83,NA,33,NA,3,NA,4,NA,NA
764,83,NA,33,NA,3,NA,4,NA,NA
765,83,NA,33,NA,3,NA,4,NA,NA
766,83,NA,33,NA,3,NA,4,NA,NA
767,83,NA,33,NA,3,NA,4,NA,NA
768,83,NA,33,NA,3,NA,4,NA,NA
769,83,NA,33,NA,3,NA,4,NA,NA
770,83,NA,33,NA,3,NA,4,NA,NA
771,83,NA,33,NA,3,NA,4,NA,NA
772,83,NA,33,NA,3,NA,4,NA,NA
773,83,NA,33,NA,3,NA,4,NA,NA
774,88,NA,33,NA,3,NA,4,NA,NA
775,88,NA,33,NA,3,NA,4,NA,NA
776,88,NA,33,NA,3,NA,4,NA,NA
777,88,NA,33,NA,3,NA,4,NA,NA
778,88,NA,33,NA,3,NA,4,NA,NA
779,88,NA,33,NA,3,NA,4,NA,NA
780,88,NA,33,NA,3,NA,4,NA,NA
781,88,NA,33,NA,3,NA,4,NA,NA
782,88,NA,33,NA,3,NA,4,NA,NA
783,88,NA,33,NA,3,NA,4,NA,NA
784,88,NA,33,NA,3,NA,4,NA,NA
785,88,NA,33,NA,3,NA,4,NA,NA
786,88,NA,33,NA,3,NA,4,NA,NA
787,88,NA,33,NA,3,NA,4,NA,NA
788,88,NA,33,NA,3,NA,4,NA,NA
789,88,NA,33,NA,3,NA,4,NA,NA
790,88,NA,33,NA,3,NA,4,NA,NA
791,88,NA,33,NA,3,NA,4,NA,NA
792,88,NA,33,NA,3,NA,4,NA,NA
793,88,NA,33,NA,3,NA,4,NA,NA
794,88,NA,33,NA,3,NA,4,NA,NA
795,88,NA,33,NA,3,NA,4,NA,NA
796,88,NA,33,NA,3,NA,4,NA,NA
797,88,NA,33,NA,3,NA,4,NA,NA
798,88,NA,33,NA,3,NA,4,NA,NA
799,88,NA,33,NA,3,NA,4,NA,NA
800,88,NA,33,NA,3,NA,4,NA,NA
801,88,NA,33,NA,3,NA,4,NA,NA
802,88,NA,33,NA,3,NA,4,NA,NA
803,88,NA,33,NA,3,NA,4,NA,NA
804,88,NA,33,NA,3,NA,4,NA,NA
805,88,NA,33,NA,3,NA,4,NA,NA
806,88,NA,33,NA,3,NA,4,NA,NA
807,93,NA,33,NA,3,NA,4,NA,NA
808,93,NA,33,NA,3,NA,4,NA,NA
809,93,NA,33,NA,3,NA,4,NA,NA
810,93,NA,33,NA,3,NA,4,NA,NA
811,93,NA,33,NA,3,NA,4,NA,NA
812,93,NA,33,NA,3,NA,4,NA,NA
813,93,NA,33,NA,3,NA,4,NA,NA
814,93,NA,33,NA,3,NA,4,NA,NA
815,93,NA,33,NA,3,NA,4,NA,NA
816,93,NA,33,NA,3,NA,4,NA,NA
817,93,NA,33,NA,3,NA,4,NA,NA
818,93,NA,33,NA,3,NA,4,NA,NA
819,93,NA,33,NA,3,NA,4,NA,NA
820,93,NA,33,NA,3,NA,4,NA,NA
821,93,NA,33,NA,3,NA,4,NA,NA
822,93,NA,33,NA,3,NA,4,NA,NA
823,93,NA,33,NA,3,NA,4,NA,NA
824,93,NA,33,NA,3,NA,4,NA,NA
825,93,NA,33,NA,3,NA,4,NA,NA
826,93,NA,33,NA,3,NA,4,NA,NA
827,93,NA,33,NA,3,NA,4,NA,NA
828,93,NA,33,NA,3,NA,4,NA,NA
829,93,NA,33,NA,3,NA,4,NA,NA
830,93,NA,33,NA,3,NA,4,NA,NA
831,93,NA,33,NA,3,NA,4,NA,NA
832,93,NA,33,NA,3,NA,4,NA,NA
833,93,NA,33,NA,3,NA,4,NA,NA
834,93,NA,33,NA,3,NA,4,NA,NA
835,93,NA,33,NA,3,NA,4,NA,NA
836,93,NA,33,NA,3,NA,4,NA,NA
837,93,NA,33,NA,3,NA,4,NA,NA
838,93,NA,33,NA,3,NA,4,NA,NA
839,93,NA,33,NA,3,NA,4,NA,NA
840,93,NA,33,NA,3,NA,4,NA,NA
841,93,NA,33,NA,3,NA,4,NA,NA
842,93,NA,33,NA,3,NA,4,NA,NA
843,93,NA,33,NA,3,NA,4,NA,NA
844,93,NA,33,NA,3,NA,4,NA,NA
845,93,NA,33,NA,3,NA,4,NA,NA
846,93,NA,33,NA,3,NA,4,NA,NA
847,93,NA,33,NA,3,NA,4,NA,NA
848,93,NA,33,NA,3,NA,4,NA,NA
849,93,NA,33,NA,3,NA,4,NA,NA
850,93,NA,33,NA,3,NA,4,NA,NA
851,93,NA,33,NA,3,NA,4,NA,NA
852,93,NA,33,NA,3,NA,4,NA,NA
853,93,NA,33,NA,3,NA,4,NA,NA
854,93,NA,33,NA,3,NA,4,NA,NA
855,93,NA,33,NA,3,NA,4,NA,NA
856,93,NA,33,NA,3,NA,4,NA,NA
857,93,NA,33,NA,3,NA,4,NA,NA
858,93,NA,33,NA,3,NA,4,NA,NA
859,93,NA,33,NA,3,NA,4,NA,NA
860,93,NA,33,NA,3,NA,4,NA,NA
861,93,NA,33,NA,3,NA,4,NA,NA
862,93,NA,33,NA,3,NA,4,NA,NA
863,93,NA,33,NA,3,NA,4,NA,NA
864,93,NA,33,NA,3,NA,4,NA,NA
865,93,NA,33,NA,3,NA,4,NA,NA
866,93,NA,33,NA,3,NA,4,NA,NA
867,93,NA,33,NA,3,NA,4,NA,NA
868,93,NA,33,NA,3,NA,4,NA,NA
869,93,NA,33,NA,3,NA,4,NA,NA
870,93,NA,33,NA,3,NA,4,NA,NA
871,93,NA,33,NA,3,NA,4,NA,NA
872,93,NA,33,NA,3,NA,4,NA,NA
873,93,NA,33,NA,3,NA,4,NA,NA
874,93,NA,33,NA,3,NA,4,NA,NA
875,93,NA,33,NA,3,NA,4,NA,NA
876,93,NA,33,NA,3,NA,4,NA,NA
877,93,NA,33,NA,3,NA,4,NA,NA
878,93,NA,33,NA,3,NA,4,NA,NA
879,93,NA,33,NA,3,NA,4,NA,NA
880,93,NA,33,NA,3,NA,4,NA,NA
881,93,NA,33,NA,3,NA,4,NA,NA
882,93,NA,33,NA,3,NA,4,NA,NA
883,93,NA,33,NA,3,NA,4,NA,NA
884,93,NA,33,NA,3,NA,4,NA,NA
885,93,NA,33,NA,3,NA,4,NA,NA
886,93,NA,33,NA,3,NA,4,NA,NA
887,93,NA,33,NA,3,NA,4,NA,NA
888,93,NA,33,NA,3,NA,4,NA,NA
889,93,NA,33,NA,3,NA,4,NA,NA
890,93,NA,33,NA,3,NA,4,NA,NA
891,93,NA,33,NA,3,NA,4,NA,NA
892,93,NA,33,NA,3,NA,4,NA,NA
893,93,NA,33,NA,3,NA,4,NA,NA
894,93,NA,33,NA,3,NA,4,NA,NA
895,93,NA,33,NA,3,NA,4,NA,NA
896,93,NA,33,NA,3,NA,4,NA,NA
897,93,NA,33,NA,3,NA,4,NA,NA
898,93,NA,33,NA,3,NA,4,NA,NA
899,93,NA,33,NA,3,NA,4,NA,NA
900,93,NA,33,NA,3,NA,4,NA,NA
901,93,NA,33,NA,3,NA,4,NA,NA
902,93,NA,33,NA,3,NA,4,NA,NA
903,93,NA,33,NA,3,NA,4,NA,NA
904,93,NA,33,NA,3,NA,4,NA,NA
905,93,NA,33,NA,3,NA,4,NA,NA
906,93,NA,33,NA,3,NA,4,NA,NA
907,93,NA,33,NA,3,NA,4,NA,NA
908,93,NA,33,NA,3,NA,4,NA,NA
909,93,NA,33,NA,3,NA,4,NA,NA
910,93,NA,33,NA,3,NA,4,NA,NA
911,93,NA,33,NA,3,NA,4,NA,NA
912,93,NA,33,NA,3,NA,4,NA,NA
913,93,NA,33,NA,3,NA,4,NA,NA
914,93,NA,33,NA,3,NA,4,NA,NA
915,93,NA,33,NA,3,NA,4,NA,NA
916,93,NA,33,NA,3,NA,4,NA,NA
917,93,NA,33,NA,3,NA,4,NA,NA
918,93,NA,33,NA,3,NA,4,NA,NA
919,93,NA,33,NA,3,NA,4,NA,NA
920,93,NA,33,NA,3,NA,4,NA,NA
921,93,NA,33,NA,3,NA,4,NA,NA
922,93,NA,33,NA,3,NA,4,NA,NA
923,93,NA,33,NA,3,NA,4,NA,NA
924,93,NA,33,NA,3,NA,4,NA,NA
925,93,NA,33,NA,3,NA,4,NA,NA
926,93,NA,33,NA,3,NA,4,NA,NA
927,93,NA,33,NA,3,NA,4,NA,NA
928,93,NA,33,NA,3,NA,4,NA,NA
929,93,NA,33,NA,3,NA,4,NA,NA
930,93,NA,33,NA,3,NA,4,NA,NA
931,93,NA,33,NA,3,NA,4,NA,NA
932,93,NA,33,NA,3,NA,4,NA,NA
933,96,NA,33,NA,3,NA,4,NA,NA
934,96,NA,33,NA,3,NA,4,NA,NA
935,96,NA,33,NA,3,NA,4,NA,NA
936,96,NA,33,NA,3,NA,4,NA,NA
937,96,NA,33,NA,3,NA,4,NA,NA
938,96,NA,33,NA,3,NA,4,NA,NA
939,96,NA,33,NA,3,NA,4,NA,NA
940,96,NA,33,NA,3,NA,4,NA,NA
941,96,NA,33,NA,3,NA,4,NA,NA
942,96,NA,33,NA,3,NA,4,NA,NA
943,96,NA,33,NA,3,NA,4,NA,NA
944,96,NA,33,NA,3,NA,4,NA,NA
945,96,NA,33,NA,3,NA,4,NA,NA
946,96,NA,33,NA,3,NA,4,NA,NA
947,96,NA,33,NA,3,NA,4,NA,NA
948,96,NA,33,NA,3,NA,4,NA,NA
949,96,NA,33,NA,3,NA,4,NA,NA
950,96,NA,33,NA,3,NA,4,NA,NA
951,96,NA,33,NA,3,NA,4,NA,NA
952,96,NA,33,NA,3,NA,4,NA,NA
953,96,NA,33,NA,3,NA,4,NA,NA
954,96,NA,33,NA,3,NA,4,NA,NA
955,96,NA,33,NA,3,NA,4,NA,NA
956,96,NA,33,NA,3,NA,4,NA,NA
957,96,NA,33,NA,3,NA,4,NA,NA
958,96,NA,33,NA,3,NA,4,NA,NA
959,96,NA,33,NA,3,NA,4,NA,NA
960,96,NA,33,NA,3,NA,4,NA,NA
961,96,NA,33,NA,3,NA,4,NA,NA
962,96,NA,33,NA,3,NA,4,NA,NA
963,96,NA,33,NA,3,NA,4,NA,NA
964,96,NA,33,NA,3,NA,4,NA,NA
965,96,NA,33,NA,3,NA,4,NA,NA
966,100,NA,33,NA,3,NA,4,NA,NA
967,100,NA,33,NA,3,NA,4,NA,NA
968,100,NA,33,NA,3,NA,4,NA,NA
969,100,NA,33,NA,3,NA,4,NA,NA
970,100,NA,33,NA,3,NA,4,NA,NA
971,100,NA,33,NA,3,NA,4,NA,NA
972,100,NA,33,NA,3,NA,4,NA,NA
973,100,NA,33,NA,3,NA,4,NA,NA
974,100,NA,33,NA,3,NA,4,NA,NA
975,100,NA,33,NA,3,NA,4,NA,NA
976,100,NA,33,NA,3,NA,4,NA,NA
977,100,NA,33,NA,3,NA,4,NA,NA
978,100,NA,33,NA,3,NA,4,NA,NA
979,100,NA,33,NA,3,NA,4,NA,NA
980,100,NA,33,NA,3,NA,4,NA,NA
981,100,NA,33,NA,3,NA,4,NA,NA
982,100,NA,33,NA,3,NA,4,NA,NA
983,100,NA,33,NA,3,NA,4,NA,NA
984,100,NA,33,NA,3,NA,4,NA,NA
985,100,NA,33,NA,3,NA,4,NA,NA
986,100,NA,33,NA,3,NA,4,NA,NA
987,100,NA,33,NA,3,NA,4,NA,NA
988,100,NA,33,NA,3,NA,4,NA,NA
989,100,NA,33,NA,3,NA,4,NA,NA
990,100,NA,33,NA,3,NA,4,NA,NA
991,100,NA,33,NA,3,NA,4,NA,NA
992,100,NA,33,NA,3,NA,4,NA,NA
993,100,NA,33,NA,3,NA,4,NA,NA
994,100,NA,33,NA,3,NA,4,NA,NA
995,100,NA,33,NA,3,NA,4,NA,NA
996,100,NA,33,NA,3,NA,4,NA,NA
997,100,NA,33,NA,3,NA,4,NA,NA
998,100,NA,33,NA,3,NA,4,NA,NA
999,100,NA,33,NA,3,NA,4,NA,NA
1000,100,NA,33,NA,3,NA,4,NA,NA
1001,100,NA,33,NA,3,NA,4,NA,NA
1002,100,NA,33,NA,3,NA,4,NA,NA
1003,100,NA,33,NA,3,NA,4,NA,NA
1004,100,NA,33,NA,3,NA,4,NA,NA
1005,100,NA,33,NA,3,NA,4,NA,NA
1006,100,NA,33,NA,3,NA,4,NA,NA
1007,100,NA,33,NA,3,NA,4,NA,NA
1008,100,NA,33,NA,3,NA,4,NA,NA
1009,100,NA,33,NA,3,NA,4,NA,NA
1010,100,NA,33,NA,3,NA,4,NA,NA
1011,100,NA,33,NA,3,NA,4,NA,NA
1012,100,NA,33,NA,3,NA,4,NA,NA
1013,100,NA,33,NA,3,NA,4,NA,NA
1014,100,NA,33,NA,3,NA,4,NA,NA
1015,100,NA,33,NA,3,NA,4,NA,NA
1016,100,NA,33,NA,3,NA,4,NA,NA
1017,100,NA,33,NA,3,NA,4,NA,NA
1018,100,NA,33,NA,3,NA,4,NA,NA
1019,100,NA,33,NA,3,NA,4,NA,NA
1020,100,NA,33,NA,3,NA,4,NA,NA
1021,100,NA,33,NA,3,NA,4,NA,NA
1022,100,NA,33,NA,3,NA,4,NA,NA
1023,100,NA,33,NA,3,NA,4,NA,NA
1024,100,NA,33,NA,3,NA,4,NA,NA
1025,100,NA,33,NA,3,NA,4,NA,NA
1026,100,NA,33,NA,3,NA,4,NA,NA
1027,100,NA,33,NA,3,NA,4,NA,NA
1028,100,NA,33,NA,3,NA,4,NA,NA
1029,100,NA,33,NA,3,NA,4,NA,NA
1030,100,NA,33,NA,3,NA,4,NA,NA
1031,100,NA,33,NA,3,NA,4,NA,NA
1032,100,NA,33,NA,3,NA,4,NA,NA
1033,100,NA,33,NA,3,NA,4,NA,NA
1034,100,NA,33,NA,3,NA,4,NA,NA
1035,100,NA,33,NA,3,NA,4,NA,NA
1036,100,NA,33,NA,3,NA,4,NA,NA
1037,100,NA,33,NA,3,NA,4,NA,NA
1038,100,NA,33,NA,3,NA,4,NA,NA
1039,100,NA,33,NA,3,NA,4,NA,NA
1040,100,NA,33,NA,3,NA,4,NA,NA
1041,100,NA,33,NA,3,NA,4,NA,NA
1042,100,NA,33,NA,3,NA,4,NA,NA
1043,100,NA,33,NA,3,NA,4,NA,NA
1044,100,NA,33,NA,3,NA,4,NA,NA
1045,103,NA,33,NA,3,NA,4,NA,NA
1046,103,NA,33,NA,3,NA,4,NA,NA
1047,103,NA,33,NA,3,NA,4,NA,NA
1048,103,NA,33,NA,3,NA,4,NA,NA
1049,103,NA,33,NA,3,NA,4,NA,NA
1050,103,NA,33,NA,3,NA,4,NA,NA
1051,103,NA,33,NA,3,NA,4,NA,NA
1052,103,NA,33,NA,3,NA,4,NA,NA
1053,103,NA,33,NA,3,NA,4,NA,NA
1054,103,NA,33,NA,3,NA,4,NA,NA
1055,103,NA,33,NA,3,NA,4,NA,NA
1056,103,NA,33,NA,3,NA,4,NA,NA
1057,103,NA,33,NA,3,NA,4,NA,NA
1058,103,NA,33,NA,3,NA,4,NA,NA
1059,103,NA,33,NA,3,NA,4,NA,NA
1060,103,NA,33,NA,3,NA,4,NA,NA
1061,103,NA,33,NA,3,NA,4,NA,NA
1062,103,NA,33,NA,3,NA,4,NA,NA
1063,103,NA,33,NA,3,NA,4,NA,NA
1064,103,NA,33,NA,3,NA,4,NA,NA
1065,103,NA,33,NA,3,NA,4,NA,NA
1066,103,NA,33,NA,3,NA,4,NA,NA
1067,103,NA,33,NA,3,NA,4,NA,NA
1068,103,NA,33,NA,3,NA,4,NA,NA
1069,103,NA,33,NA,3,NA,4,NA,NA
1070,103,NA,33,NA,3,NA,4,NA,NA
1071,103,NA,33,NA,3,NA,4,NA,NA
1072,103,NA,33,NA,3,NA,4,NA,NA
1073,103,NA,33,NA,3,NA,4,NA,NA
1074,103,NA,33,NA,3,NA,4,NA,NA
1075,103,NA,33,NA,3,NA,4,NA,NA
1076,103,NA,33,NA,3,NA,4,NA,NA
1077,103,NA,33,NA,3,NA,4,NA,NA
1078,103,NA,33,NA,3,NA,4,NA,NA
1079,103,NA,33,NA,3,NA,4,NA,NA
1080,103,NA,33,NA,3,NA,4,NA,NA
1081,103,NA,33,NA,3,NA,4,NA,NA
1082,103,NA,33,NA,3,NA,4,NA,NA
1083,103,NA,33,NA,3,NA,4,NA,NA
1084,103,NA,33,NA,3,NA,4,NA,NA
1085,103,NA,33,NA,3,NA,4,NA,NA
1086,103,NA,33,NA,3,NA,4,NA,NA
1087,103,NA,33,NA,3,NA,4,NA,NA
1088,103,NA,33,NA,3,NA,4,NA,NA
1089,103,NA,33,NA,3,NA,4,NA,NA
1090,103,NA,33,NA,3,NA,4,NA,NA
1091,103,NA,33,NA,3,NA,4,NA,NA
